url,anchor_text,label,label_name
https://dae.gov.in/jobs,SSC Recruitment Drive 2025,1,CAREER_PAGE
https://rrbcdg.gov.in/openings,DMRC Notification 2026,1,CAREER_PAGE
https://wa.me/dmrc,Site Map,3,IGNORE
https://powergrid.in/disclaimer,Feedback,3,IGNORE
https://tspsc.gov.in/advertisements,SEBI Notification 2026,1,CAREER_PAGE
https://psc.ap.gov.in/Recruitment,APPSC Recruitment Notifications,1,CAREER_PAGE
https://sail.co.in/candidate/registration.php,Submit Application,0,DIRECT_APPLY
https://instagram.com/lic,About Us,3,IGNORE
https://sail.co.in/documents/FCI-Notification-2024.pdf,Download Notice: ISRO ICRB Centralised Recruitment 2026,2,NOTIFICATION_PDF
https://joinindiannavy.gov.in/register,IBPS RRB Officer Scale-I Recruitment 2026 - Apply Online,0,DIRECT_APPLY
https://bhel.com/documents/NTA-Advertisement-2026.pdf,Stenographer Grade C & D Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://aiimsexams.ac.in/signup,Apply Online,0,DIRECT_APPLY
https://upsc.gov.in/recruitment/active-advertisements,Active Advertisements UPSC Recruitment,1,CAREER_PAGE
https://nielit.gov.in/documents/ONGC-Advertisement-2026.pdf,ONGC Official Notification PDF 2026,2,NOTIFICATION_PDF
https://bel-india.in/notice-board,ONGC Advertisement No. 7/2024,1,CAREER_PAGE
https://navodaya.gov.in/careers,Walk-in Interview at SEBI,1,CAREER_PAGE
https://rac.gov.in/documents/IOCL-Circular-2024.pdf,Download Notice: Combined Defence Services Examination (CDS) 2026,2,NOTIFICATION_PDF
https://ongcindia.com/documents/NVS-Notice-2025.pdf,RBI Security Guard Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://joinindiannavy.gov.in/sign-up.php,New Registration,0,DIRECT_APPLY
https://bank.sbi/index.html,Privacy Policy,3,IGNORE
https://stpi.in/career,SEBI Advertisement No. 4/2024,1,CAREER_PAGE
https://psc.ap.gov.in/about,Privacy Policy,3,IGNORE
https://delhimetrorail.com/documents/GAIL-Circular-2026.pdf,Click here to download GAIL recruitment notification,2,NOTIFICATION_PDF
https://nic.in/documents/ESIC-Notice-2024.pdf,Engineering Services Examination (ESE) 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://powergrid.in/signup.jsp,Click Here to Apply,0,DIRECT_APPLY
https://kvsangathan.nic.in/newreg.aspx,DMRC Apply Online Registration,0,DIRECT_APPLY
https://bsnl.co.in/documents/ONGC-Notification-2025.pdf,Combined Defence Services Examination (CDS) 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://ongcindia.com/documents/BARC-Circular-2026.pdf,BARC Official Notification PDF 2026,2,NOTIFICATION_PDF
https://linkedin.com/epfo,Photo Gallery,3,IGNORE
https://wa.me/aai,Help & FAQ,3,IGNORE
https://joinindiannavy.gov.in/media,About Us,3,IGNORE
https://licindia.in/help,About Us,3,IGNORE
https://ecil.co.in/documents/UPSC-Notice-2025.pdf,UPSC Official Notification PDF 2025,2,NOTIFICATION_PDF
https://gailonline.com/vacancies,Walk-in Interview at STPI,1,CAREER_PAGE
https://nta.ac.in/documents/RBI-Notification-2025.pdf,Click here to download RBI recruitment notification,2,NOTIFICATION_PDF
https://nabard.org/careers,Latest SSC Jobs,1,CAREER_PAGE
https://twitter.com/isaboratory,ISRO Twitter Handle,3,IGNORE
https://nielit.gov.in/index.html,Photo Gallery,3,IGNORE
https://drdo.gov.in/ora/candidate.jsp,NTPC Apply Online Registration,0,DIRECT_APPLY
https://bhel.com/applyonline.aspx,New Registration,0,DIRECT_APPLY
https://sail.co.in/contact,About Us,3,IGNORE
https://nic.in/career,Latest BARC Jobs,1,CAREER_PAGE
https://cert-in.org.in/documents/APPSC-Notification-2024.pdf,Download Notice: National Defence Academy (NDA) Examination 2026,2,NOTIFICATION_PDF
https://stpi.in/openings,ONGC Recruitment,1,CAREER_PAGE
https://bel-india.in/registration/,Online Application Form,0,DIRECT_APPLY
https://bel-india.in/documents/NTA-Recruitment-2025.pdf,Download Notice: Civil Services Examination (CSE) 2026,2,NOTIFICATION_PDF
https://rrbcdg.gov.in/recruitment,Latest NIC Jobs,1,CAREER_PAGE
https://meity.gov.in/index.aspx,Privacy Policy,3,IGNORE
https://facebook.com/dmrc,Tender Notices,3,IGNORE
https://pinterest.com/upsc,Share on Twitter,3,IGNORE
https://bhel.com/login,IBPS SO Specialist Officer Recruitment 2026 - Apply Online,0,DIRECT_APPLY
https://bel-india.in/documents/NABARD-Recruitment-2024.pdf,Download Notice: IBPS PO/MT Recruitment CRP-XIV,2,NOTIFICATION_PDF
https://ibps.in/recruitment,DRDO Recruitment,1,CAREER_PAGE
https://tspsc.gov.in/TSPSCWEB/ApplyOnline.jsp,TSPSC Group I Apply Online,0,DIRECT_APPLY
https://ibps.in/advertisements,AIIMS Notification 2024,1,CAREER_PAGE
https://bhel.com/advertisements,Walk-in Interview at NIC,1,CAREER_PAGE
https://esic.gov.in/current-openings,NVS Careers,1,CAREER_PAGE
https://ntpc.co.in/registration,ECIL Apply Online Registration,0,DIRECT_APPLY
https://licindia.in/registration/,Apply for Grade B Officer,0,DIRECT_APPLY
https://twitter.com/bhel,Help & FAQ,3,IGNORE
https://csir.res.in/applyonline/,Apply for Agniveer (General Duty),0,DIRECT_APPLY
https://cbseresults.nic.in/notice-board,ONGC Recruitment,1,CAREER_PAGE
https://nhmmp.gov.in/jobs,Walk-in Interview at IBPS,1,CAREER_PAGE
https://wa.me/rbi,Tender Notices,3,IGNORE
https://barc.gov.in/signup/,Online Application Form,0,DIRECT_APPLY
https://uidai.gov.in/help,Tender Notices,3,IGNORE
https://navodaya.gov.in/documents/NABARD-Recruitment-2024.pdf,Detailed Advertisement for Scientist B,2,NOTIFICATION_PDF
https://iocl.com/signup.php,Apply Online,0,DIRECT_APPLY
https://ecil.co.in/documents/NIC-Recruitment-2024.pdf,Detailed Advertisement for Group-II Officer,2,NOTIFICATION_PDF
https://rac.gov.in/documents/DRDO-Recruitment-2026.pdf,Detailed Advertisement for Staff Nurse,2,NOTIFICATION_PDF
https://aiimsexams.ac.in/candidate/registration.aspx,Submit Application,0,DIRECT_APPLY
https://sebi.gov.in/apply.php,KVS Apply Online Registration,0,DIRECT_APPLY
https://gailonline.com/documents/DRDO-Notification-2024.pdf,Download Notice: DRDO Scientist B Recruitment through RAC 2026,2,NOTIFICATION_PDF
https://pinterest.com/rbi,Photo Gallery,3,IGNORE
https://fci.gov.in/online-apply/,ONGC Apply Online Registration,0,DIRECT_APPLY
https://isro.gov.in/positions,KVS Current Vacancies,1,CAREER_PAGE
https://bhel.com/recruitment,KVS Careers,1,CAREER_PAGE
https://coalindia.in/register.aspx,Online Application Form,0,DIRECT_APPLY
https://rrbcdg.gov.in/acts-rules,Help & FAQ,3,IGNORE
https://aai.aero/opportunities,Latest AAI Jobs,1,CAREER_PAGE
https://hal-india.co.in/signup/,Apply Online,0,DIRECT_APPLY
https://isro.gov.in/documents/UPSC-Notice-2026.pdf,Download Notice: LIC ADO Recruitment 2026,2,NOTIFICATION_PDF
https://ugc.gov.in/documents/KVS-Advertisement-2026.pdf,Download Notice: SBI PO Recruitment 2026,2,NOTIFICATION_PDF
https://nhmmp.gov.in/recruitment,BEL Current Vacancies,1,CAREER_PAGE
https://sail.co.in/login/,Login to Apply,0,DIRECT_APPLY
https://meity.gov.in/registration.jsp,EPFO Apply Online Registration,0,DIRECT_APPLY
https://ntpc.co.in/,Follow us on Facebook,3,IGNORE
https://aiimsexams.ac.in/documents/BEL-Advertisement-2026.pdf,Detailed Advertisement for Gramin Dak Sevak,2,NOTIFICATION_PDF
https://ongcindia.com/applyonline.aspx,Login to Apply,0,DIRECT_APPLY
https://apply.rrbcdg.gov.in/,RRB Online Application Registration,0,DIRECT_APPLY
https://railtelindia.com/documents/CSIR-Advertisement-2025.pdf,Click here to download CSIR recruitment notification,2,NOTIFICATION_PDF
https://barc.gov.in/documents/RBI-Advertisement-2026.pdf,Download Notice: SBI Specialist Officer (IT) Recruitment 2026,2,NOTIFICATION_PDF
https://dae.gov.in/privacy-policy,Acts & Rules,3,IGNORE
https://nta.ac.in/notifications,Latest TSPSC Jobs,1,CAREER_PAGE
https://nabard.org/jobs,NABARD Careers,1,CAREER_PAGE
https://cert-in.org.in/contact,Disclaimer,3,IGNORE
https://delhimetrorail.com/account/login.php,Submit Application,0,DIRECT_APPLY
https://bel-india.in/online-apply.aspx,Register Now,0,DIRECT_APPLY
https://gailonline.com/jobs,BEL Vacancy Circular,1,CAREER_PAGE
https://rbi.org.in/feedback,Accessibility Statement,3,IGNORE
https://nic.in/documents/AAI-Circular-2024.pdf,Click here to download AAI recruitment notification,2,NOTIFICATION_PDF
https://youtube.com/sbi,Accessibility Statement,3,IGNORE
https://csir.res.in/documents/AAI-Notice-2024.pdf,AAI Official Notification PDF 2024,2,NOTIFICATION_PDF
https://ssc.gov.in/apply/,New Registration,0,DIRECT_APPLY
https://joinindianarmy.nic.in/newreg,Online Application Form,0,DIRECT_APPLY
https://csir.res.in/documents/NIC-Circular-2025.pdf,LIC Assistant Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://ugc.gov.in/jobs,NIELIT Advertisement No. 7/2025,1,CAREER_PAGE
https://powergrid.in/documents/NIC-Circular-2024.pdf,NIC Official Notification PDF 2024,2,NOTIFICATION_PDF
https://delhimetrorail.com/positions,GAIL Vacancy Circular,1,CAREER_PAGE
https://dae.gov.in/openings,STPI Recruitment,1,CAREER_PAGE
https://rbi.org.in/openings,Walk-in Interview at KVS,1,CAREER_PAGE
https://examinationservices.nic.in/registration,UPSC ESE Apply Registration,0,DIRECT_APPLY
https://upsc.gov.in/sign-up.jsp,Login to Apply,0,DIRECT_APPLY
https://licindia.in/faq,Accessibility Statement,3,IGNORE
https://epfindia.gov.in/contact,Home Page,3,IGNORE
https://rac.gov.in/documents/DMRC-Notification-2024.pdf,Click here to download DMRC recruitment notification,2,NOTIFICATION_PDF
https://appost.in/apply,India Post GDS Apply Registration,0,DIRECT_APPLY
https://sail.co.in/ora/candidate.aspx,Submit Application,0,DIRECT_APPLY
https://ibpsonline.ibps.in/crp-clerk-nov26/registration.php,IBPS Clerk Apply Online Registration,0,DIRECT_APPLY
https://sebi.gov.in/account/login.aspx,Apply Online,0,DIRECT_APPLY
https://twitter.com/nic,Help & FAQ,3,IGNORE
https://sebi.gov.in/advertisements,CDAC Vacancy Circular,1,CAREER_PAGE
https://uidai.gov.in/citizen-charter,Photo Gallery,3,IGNORE
https://bel-india.in/ContentPage.aspx?MId=17&CId=37,BEL Recruitment Careers Page,1,CAREER_PAGE
https://navodaya.gov.in/rti,Contact Us,3,IGNORE
https://ctet.nic.in/index.aspx,Share on Twitter,3,IGNORE
https://applyonline.licindia.in/register,LIC AAO Apply Online Registration,0,DIRECT_APPLY
https://nic.in/documents/TSPSC-Circular-2024.pdf,Click here to download TSPSC recruitment notification,2,NOTIFICATION_PDF
https://bank.sbi/positions,Walk-in Interview at AAI,1,CAREER_PAGE
https://rac.gov.in/apply,RAC DRDO Scientist B Application,0,DIRECT_APPLY
https://ntpc.co.in/opportunities,BHEL Recruitment,1,CAREER_PAGE
https://drdo.gov.in/notice-board,NABARD Recruitment,1,CAREER_PAGE
https://onlineapplication.esic.gov.in/,ESIC UDC Apply Online Registration,0,DIRECT_APPLY
https://joinindiannavy.gov.in/documents/IOCL-Notification-2026.pdf,Download Notice: SBI PO Recruitment 2026,2,NOTIFICATION_PDF
https://dae.gov.in/openings,APPSC Careers,1,CAREER_PAGE
https://licindia.in/applyonline.jsp,UPSC Apply Online Registration,0,DIRECT_APPLY
https://ugc.gov.in/opportunities,ISRO Recruitment,1,CAREER_PAGE
https://epfindia.gov.in/documents/CSIR-Recruitment-2024.pdf,Detailed Advertisement for Clerk,2,NOTIFICATION_PDF
https://bhel.com/login/,Register Now,0,DIRECT_APPLY
https://ntpc.co.in/sitemap,About Us,3,IGNORE
https://ibps.in/recruitment,HAL Careers,1,CAREER_PAGE
https://esic.gov.in/about,About Us,3,IGNORE
https://ctet.nic.in/newreg.php,Apply for Inspector of Posts,0,DIRECT_APPLY
https://meity.gov.in/current-openings,SSC Notification 2026,1,CAREER_PAGE
https://ntpc.co.in/documents/DMRC-Advertisement-2025.pdf,Detailed Advertisement for Sorting Assistant,2,NOTIFICATION_PDF
https://rac.gov.in/opportunities,Latest AAI Jobs,1,CAREER_PAGE
https://rbi.org.in/applyonline,Login to Apply,0,DIRECT_APPLY
https://aiimsexams.ac.in/documents/STPI-Advertisement-2025.pdf,Detailed Advertisement for Inspector of Posts,2,NOTIFICATION_PDF
https://joinindiannavy.gov.in/disclaimer,Subscribe to Newsletter,3,IGNORE
https://bank.sbi/openings,HAL Current Vacancies,1,CAREER_PAGE
https://isro.gov.in/ora/candidate,Combined Graduate Level Examination (CGL) 2026 - Apply Online,0,DIRECT_APPLY
https://powergrid.in/documents/ISRO-Circular-2024.pdf,RBI Security Guard Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://navodaya.gov.in/account/login.php,Apply Online,0,DIRECT_APPLY
https://epfindia.gov.in/faq,Feedback,3,IGNORE
https://rac.gov.in/opportunities,Latest FCI Jobs,1,CAREER_PAGE
https://pinterest.com/aai,Disclaimer,3,IGNORE
https://www.isro.gov.in/disclaimer,ISRO Website Disclaimer,3,IGNORE
https://indiapost.gov.in/documents/IOCL-Recruitment-2025.pdf,Click here to download IOCL recruitment notification,2,NOTIFICATION_PDF
https://kvsangathan.nic.in/citizen-charter,Accessibility Statement,3,IGNORE
https://rbi.org.in/documents/NIC-Circular-2025.pdf,Click here to download NIC recruitment notification,2,NOTIFICATION_PDF
https://sebi.gov.in/careers,SAIL Careers,1,CAREER_PAGE
https://stpi.in/advertisements,ESIC Notification 2025,1,CAREER_PAGE
https://linkedin.com/rbi,About Us,3,IGNORE
https://railtelindia.com/registration/,Online Application Form,0,DIRECT_APPLY
https://psc.ap.gov.in/login.php,Online Application Form,0,DIRECT_APPLY
https://cdac.in/apply/,New Registration,0,DIRECT_APPLY
https://ctet.nic.in/notice-board,NVS Notification 2024,1,CAREER_PAGE
https://recruit.aai.aero/apply,AAI JE Online Application,0,DIRECT_APPLY
https://ssc.gov.in/current-openings,Walk-in Interview at IOCL,1,CAREER_PAGE
https://t.me/nic,Disclaimer,3,IGNORE
https://nhmmp.gov.in/apply/,AIIMS Apply Online Registration,0,DIRECT_APPLY
https://esic.gov.in/annual-report,Feedback,3,IGNORE
https://instagram.com/aai,Important Links,3,IGNORE
https://bhel.com/positions,AIIMS Careers,1,CAREER_PAGE
https://bel-india.in/login.php,Apply Online,0,DIRECT_APPLY
https://fci.gov.in/applyonline,Online Application Form,0,DIRECT_APPLY
https://nabard.org/registration/,New Registration,0,DIRECT_APPLY
https://upsc.gov.in/media,Share on Twitter,3,IGNORE
https://upsconline.nic.in/ora/candidate/registration.php,New Registration ORA UPSC,0,DIRECT_APPLY
https://bhel.com/opportunities,HAL Vacancy Circular,1,CAREER_PAGE
https://nabard.org/documents/TSPSC-Circular-2025.pdf,Engineering Services Examination (ESE) 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://isro.gov.in/careers,FCI Advertisement No. 17/2024,1,CAREER_PAGE
https://bpclcareers.co.in/register,BPCL MT Apply Online Portal,0,DIRECT_APPLY
https://delhimetrorail.com/openings,DMRC Recruitment Drive 2025,1,CAREER_PAGE
https://ntpc.co.in/documents/EPFO-Notification-2024.pdf,EPFO Official Notification PDF 2024,2,NOTIFICATION_PDF
https://stpi.in/recruitment,Walk-in Interview at IOCL,1,CAREER_PAGE
https://licindia.in/online-apply.php,Register Now,0,DIRECT_APPLY
https://navodaya.gov.in/acts-rules,Accessibility Statement,3,IGNORE
https://kvsangathan.nic.in/documents/CDAC-Notice-2024.pdf,Civil Services Examination (CSE) 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://ctet.nic.in/careers,Walk-in Interview at NIELIT,1,CAREER_PAGE
https://hal-india.co.in/new-reg/,Apply Online,0,DIRECT_APPLY
https://nta.ac.in/ora/candidate/,Submit Application,0,DIRECT_APPLY
https://cert-in.org.in/new-reg.aspx,Click Here to Apply,0,DIRECT_APPLY
https://ibps.in/documents/AIIMS-Circular-2024.pdf,Click here to download AIIMS recruitment notification,2,NOTIFICATION_PDF
https://ugc.gov.in/opportunities,NVS Recruitment,1,CAREER_PAGE
https://youtube.com/bel,Follow us on Facebook,3,IGNORE
https://kvsangathan.nic.in/online-apply,Submit Application,0,DIRECT_APPLY
https://kvsangathan.nic.in/documents/AAI-Notification-2026.pdf,Download Notice: IBPS Clerk Recruitment CRP Clerks-XIV,2,NOTIFICATION_PDF
https://upsc.gov.in/account/login.aspx,Apply Online,0,DIRECT_APPLY
https://ctet.nic.in/signup.jsp,ESIC Apply Online Registration,0,DIRECT_APPLY
https://nhmmp.gov.in/notice-board,Latest TSPSC Jobs,1,CAREER_PAGE
https://nabard.org/register/,New Registration,0,DIRECT_APPLY
https://stpi.in/notifications,DRDO Careers,1,CAREER_PAGE
https://bank.sbi/web/careers/apply-online,SBI PO Apply Online Portal,0,DIRECT_APPLY
https://cert-in.org.in/documents/UPSC-Notification-2026.pdf,Civil Services Examination (CSE) 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://hal-india.co.in/positions,CDAC Recruitment,1,CAREER_PAGE
https://drdo.gov.in/notifications,RRB Notification 2024,1,CAREER_PAGE
https://joinindiannavy.gov.in/opportunities,NIC Current Vacancies,1,CAREER_PAGE
https://rac.gov.in/documents/ESIC-Notification-2026.pdf,ISRO ICRB Centralised Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://indiapost.gov.in/registration/,Apply for Group-II Officer,0,DIRECT_APPLY
https://bank.sbi/index.html,Feedback,3,IGNORE
https://ibps.in/applyonline.aspx,Online Application Form,0,DIRECT_APPLY
https://bsnl.co.in/ora/candidate.php,New Registration,0,DIRECT_APPLY
https://fci.gov.in/login/,RBI Assistant Recruitment 2026 - Apply Online,0,DIRECT_APPLY
https://kvsangathan.nic.in/opportunities,SAIL Recruitment Drive 2025,1,CAREER_PAGE
https://railtelindia.com/sitemap,Site Map,3,IGNORE
https://gailonline.com/signup.jsp,Click Here to Apply,0,DIRECT_APPLY
https://bsnl.co.in/faq,Site Map,3,IGNORE
https://t.me/bel,Subscribe to Newsletter,3,IGNORE
https://fci.gov.in/register.aspx,Click Here to Apply,0,DIRECT_APPLY
https://csir.res.in/index.aspx,Contact Us,3,IGNORE
https://dae.gov.in/sign-up/,Apply Online,0,DIRECT_APPLY
https://psc.ap.gov.in/recruitment,EPFO Careers,1,CAREER_PAGE
https://nta.ac.in/apply,Click Here to Apply,0,DIRECT_APPLY
https://wa.me/ntpc,Privacy Policy,3,IGNORE
https://licindia.in/documents/CSIR-Notification-2024.pdf,Download Notice: SBI PO Recruitment 2026,2,NOTIFICATION_PDF
https://ecil.co.in/current-openings,UPSC Notification 2026,1,CAREER_PAGE
https://drdo.gov.in/apply.php,Apply for Constable,0,DIRECT_APPLY
https://ssc.gov.in/online-apply.aspx,NIELIT Apply Online Registration,0,DIRECT_APPLY
https://gailonline.com/documents/APPSC-Notice-2025.pdf,NABARD Grade A & B Officer Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://pinterest.com/nta,Citizen Charter,3,IGNORE
https://gailonline.com/media,Citizen Charter,3,IGNORE
https://ctet.nic.in/feedback,Accessibility Statement,3,IGNORE
https://kvsangathan.nic.in/apply,KVS PGT TGT Apply Online,0,DIRECT_APPLY
https://aiimsexams.ac.in/documents/ESIC-Notification-2026.pdf,Download Notice: Combined Graduate Level Examination (CGL) 2026,2,NOTIFICATION_PDF
https://kvsangathan.nic.in/notifications,HAL Vacancy Circular,1,CAREER_PAGE
https://gailonline.com/opportunities,Latest APPSC Jobs,1,CAREER_PAGE
https://fci.gov.in/uploads/FCI-Manager-Grade-III-2026.pdf,FCI Manager Recruitment 2026 PDF,2,NOTIFICATION_PDF
https://delhimetrorail.com/sign-up.php,Register Now,0,DIRECT_APPLY
https://upsc.gov.in/documents/UPSC-Recruitment-2025.pdf,LIC AAO Recruitment 2026 - Download Notification PDF,2,NOTIFICATION_PDF
https://facebook.com/rbi,Citizen Charter,3,IGNORE
https://isro.gov.in/,Tender Notices,3,IGNORE
https://epfindia.gov.in/opportunities,TSPSC Vacancy Circular,1,CAREER_PAGE
https://joinindiannavy.gov.in/career,Walk-in Interview at DMRC,1,CAREER_PAGE
https://drdo.gov.in/help,RTI Information,3,IGNORE
https://rac.gov.in/,RAC DRDO Scientist Recruitment,1,CAREER_PAGE
https://bank.sbi/documents/PO-2026-notification.pdf,SBI PO 2026 Detailed Notification PDF,2,NOTIFICATION_PDF
https://indiapost.gov.in/account/login.jsp,Login to Apply,0,DIRECT_APPLY
https://upsc.gov.in/media,Feedback,3,IGNORE
https://ctet.nic.in/documents/ISRO-Notification-2026.pdf,Click here to download ISRO recruitment notification,2,NOTIFICATION_PDF
https://indiapost.gov.in/positions,SEBI Notification 2026,1,CAREER_PAGE
https://joinindiannavy.gov.in/register.php,ESIC Apply Online Registration,0,DIRECT_APPLY
https://linkedin.com/ntpc,Citizen Charter,3,IGNORE
https://railtelindia.com/contact,Accessibility Statement,3,IGNORE
https://navodaya.gov.in/openings,Walk-in Interview at TSPSC,1,CAREER_PAGE
https://nielit.gov.in/index.html,Contact Us,3,IGNORE
https://ugc.gov.in/advertisements,Latest NTPC Jobs,1,CAREER_PAGE
https://barc.gov.in/login.jsp,Click Here to Apply,0,DIRECT_APPLY
https://kvsangathan.nic.in/apply.php,New Registration,0,DIRECT_APPLY
https://drdo.gov.in/documents/IOCL-Recruitment-2025.pdf,Detailed Advertisement for Stenographer Grade C,2,NOTIFICATION_PDF
https://rrbcdg.gov.in/positions,Latest CSIR Jobs,1,CAREER_PAGE
https://bhel.com/notifications,Latest EPFO Jobs,1,CAREER_PAGE
https://fci.gov.in/login.jsp,Register Now,0,DIRECT_APPLY
https://ongcindia.com/candidate/registration,Click Here to Apply,0,DIRECT_APPLY
https://iocl.com/vacancies,CSIR Recruitment Drive 2024,1,CAREER_PAGE
https://ibps.in/applyonline.aspx,Online Application Form,0,DIRECT_APPLY
https://sebi.gov.in/index.html,RTI Information,3,IGNORE
https://wa.me/nta,RTI Information,3,IGNORE
https://navodaya.gov.in/register.aspx,IBPS Apply Online Registration,0,DIRECT_APPLY
https://instagram.com/lic,Follow us on Facebook,3,IGNORE
https://sebi.gov.in/online-apply.aspx,Login to Apply,0,DIRECT_APPLY
https://tspsc.gov.in/documents/GAIL-Circular-2025.pdf,Download Notice: LIC ADO Recruitment 2026,2,NOTIFICATION_PDF
https://esic.gov.in/apply.php,Junior Engineer (JE) Recruitment 2026 - Apply Online,0,DIRECT_APPLY
https://gailonline.com/documents/TSPSC-Notice-2026.pdf,Download Notice: Combined Graduate Level Examination (CGL) 2026,2,NOTIFICATION_PDF
https://ongcindia.com/online-apply.php,RBI Grade B Officer Recruitment 2026 - Apply Online,0,DIRECT_APPLY
https://cbseresults.nic.in/documents/NTPC-Circular-2024.pdf,NTPC Official Notification PDF 2024,2,NOTIFICATION_PDF
https://kvsangathan.nic.in/documents/BHEL-Recruitment-2025.pdf,Click here to download BHEL recruitment notification,2,NOTIFICATION_PDF
https://powergrid.in/documents/SAIL-Circular-2024.pdf,Download Notice: Combined Defence Services Examination (CDS) 2026,2,NOTIFICATION_PDF
https://bank.sbi/ora/candidate.aspx,Click Here to Apply,0,DIRECT_APPLY
https://ssc.gov.in/ora/candidate/,Apply for Inspector of Posts,0,DIRECT_APPLY
https://nielit.gov.in/current-openings,RRB Current Vacancies,1,CAREER_PAGE
https://ctet.nic.in/opportunities,DRDO Vacancy Circular,1,CAREER_PAGE
https://nhmmp.gov.in/applyonline.php,Register Now,0,DIRECT_APPLY
https://rbi.org.in/jobs,ISRO Current Vacancies,1,CAREER_PAGE
https://nielit.gov.in/sitemap,Important Links,3,IGNORE
https://coalindia.in/documents/ISRO-Notice-2026.pdf,Click here to download ISRO recruitment notification,2,NOTIFICATION_PDF
https://sailcareers.com/apply,SAIL MT Apply Registration,0,DIRECT_APPLY
https://youtube.com/sscofficial,SSC Official YouTube Channel,3,IGNORE
https://ugc.gov.in/disclaimer,Follow us on Facebook,3,IGNORE
https://ibps.in/new-reg,Click Here to Apply,0,DIRECT_APPLY
https://cbseresults.nic.in/notice-board,RRB Advertisement No. 4/2024,1,CAREER_PAGE
https://cdac.in/faq,Help & FAQ,3,IGNORE
https://barc.gov.in/candidate/registration,New Registration,0,DIRECT_APPLY
https://wa.me/919876543210,WhatsApp Group Join Link,3,IGNORE
https://dae.gov.in/opportunities,GAIL Advertisement No. 20/2025,1,CAREER_PAGE
https://facebook.com/upsc.gov.in,Follow UPSC on Facebook,3,IGNORE
https://ctet.nic.in/online-apply.php,Apply for Primary Teacher (PRT),0,DIRECT_APPLY
https://delhimetrorail.com/documents/RRB-Recruitment-2026.pdf,RRB Official Notification PDF 2026,2,NOTIFICATION_PDF
https://nhmmp.gov.in/current-openings,SBI Vacancy Circular,1,CAREER_PAGE
https://hal-india.co.in/citizen-charter,About Us,3,IGNORE
https://navodaya.gov.in/ora/candidate.aspx,UPSC Apply Online Registration,0,DIRECT_APPLY
https://aai.aero/documents/CSIR-Advertisement-2025.pdf,Click here to download CSIR recruitment notification,2,NOTIFICATION_PDF
https://t.me/nta,Subscribe to Newsletter,3,IGNORE
